file,t_sec,P,y_Microwave_Consul_17_liters_CMS18BBHNA_127V_1200W_standby_4_5W__A0,y_LED_Lamp_Tashibra_TKl_06_127V_6W__B0,y_3_Speed_Fan_Mondial_V_45_127V_80W__K0,y_LED_monitor_AOC_m2470swd2_127V_26W_standby_0_5W__F0,y_Unknown_A1__A1,y_Universal_Charger_LVSUN_LS_PAB70_100V_240V_70W__J0,y_CRT_Monitor_Sony_CPD_17SF1_127V_216W_standby_10W__C0,y_Resistor_Ohmtec_200ohms_400W__L0,y_Hair_Dryer_GA_MA_Italy_Eleganza_2200_127V_1900W__V0,y_LED_Panel_Citiiaqua_DL_500_127V_13W__D0,y_Oil_Heater_Pelonis_NYLA_7_127V_1500W__Q0,y_Soldering_Smoke_Extractor_Toyo_TS_153_127V_23W__E0,y_Hair_Dryer_Super_4_0_SL_S04_127V_2000W__W0,y_Phone_Charger_Motorola_SA_390M_127V_50W__I0,y_Hair_Dryer_Parlux_330_BR_1_127V_2100W__Y0,y_Oil_Heater_Pelonis_NYLA_7_127V_1500W__R0,y_Soldering_Station_Weller_WLC100_127V_40W__H0,y_2_Speed_Impact_Drill_Bosch_47CV_127V_350W__O0,y_Phone_Charger_Asus_AD2037020_110V_240V_38W__G0,y_Hair_Dryer_Super_4_0_SL_S04_127V_2000W__X0,y_Incandescent_Lamp_Osram_Centra_A_CL_100_127V_100W__N0,y_Fan_Heater_Nilko_NK565_127V_1500W__T0,y_Microwave_Consul_CMS18BBHNA_127V_1200W__S0,y_2_Speed_Impact_Drill_Bosch_47CV_127V_350W__P0,y_AC_Adapter_Charger_Sony_PCG_61112L_127V_92W__M0,y_Hair_Dryer_GA_MA_Italy_Eleganza_2200_127V_1900W__U0,y_Hair_Dryer_Parlux_330_BR_1_127V_2100W__Z0,y_Unknown_B1__B1
Matlab_Data\Simulated\Sim_Ideal\4\4M0A0I0K0\Waveform40071.mat,5,8938.550381,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4M0A0I0K0\Waveform40072.mat,0,3058.806258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4M0A0I0K0\Waveform40072.mat,5,8937.931408,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4M0A0I0K0\Waveform40073.mat,0,3053.414173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4M0A0I0K0\Waveform40073.mat,5,8941.305439,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4M0A0I0K0\Waveform40074.mat,0,3060.304909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4M0A0I0K0\Waveform40074.mat,5,8938.567062,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4M0X0I0T0\Waveform40075.mat,0,3096.183206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4M0X0I0T0\Waveform40075.mat,5,7470.547786,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4M0X0I0T0\Waveform40076.mat,0,3096.183206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4M0X0I0T0\Waveform40076.mat,5,7470.547786,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4M0X0I0T0\Waveform40077.mat,0,3089.611899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4M0X0I0T0\Waveform40077.mat,5,7471.781764,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4M0X0I0T0\Waveform40078.mat,0,3084.219623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4M0X0I0T0\Waveform40078.mat,5,7471.781764,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4M0X0I0T0\Waveform40079.mat,0,3090.785277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4M0X0I0T0\Waveform40079.mat,5,7470.547998,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4M0Y0W0I0\Waveform40080.mat,0,2360.909583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4M0Y0W0I0\Waveform40080.mat,5,8057.183609,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4M0Y0W0I0\Waveform40081.mat,0,2360.793874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4M0Y0W0I0\Waveform40081.mat,5,8051.413054,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4M0Y0W0I0\Waveform40082.mat,0,2353.958657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4M0Y0W0I0\Waveform40082.mat,5,8052.262391,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4M0Y0W0I0\Waveform40083.mat,0,2353.958657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4M0Y0W0I0\Waveform40083.mat,5,8063.053322,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4M0Y0W0I0\Waveform40084.mat,0,2358.110313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4M0Y0W0I0\Waveform40084.mat,5,8054.097658,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4N0A0E0S0\Waveform40085.mat,0,750.4131502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4N0A0E0S0\Waveform40085.mat,5,834.8531753,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4N0A0E0S0\Waveform40086.mat,0,750.4131502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4N0A0E0S0\Waveform40086.mat,5,834.8531753,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4N0A0E0S0\Waveform40087.mat,0,749.369403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4N0A0E0S0\Waveform40087.mat,5,835.1116746,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4N0A0E0S0\Waveform40088.mat,0,749.4691211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4N0A0E0S0\Waveform40088.mat,5,835.4068618,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4N0A0E0S0\Waveform40089.mat,0,750.1693689,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4N0A0E0S0\Waveform40089.mat,5,834.5218824,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4O0A1F0C0\Waveform40090.mat,0,746.3023095,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4O0A1F0C0\Waveform40090.mat,5,688.3485149,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4O0A1F0C0\Waveform40091.mat,0,745.9193018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4O0A1F0C0\Waveform40091.mat,5,687.7067933,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4O0A1F0C0\Waveform40092.mat,0,744.6133404,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4O0A1F0C0\Waveform40092.mat,5,689.9006878,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4O0A1F0C0\Waveform40093.mat,0,744.3299975,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4O0A1F0C0\Waveform40093.mat,5,690.0016133,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4O0A1F0C0\Waveform40094.mat,0,745.4458246,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4O0A1F0C0\Waveform40094.mat,5,688.4154724,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4Q0H0B0S0\Waveform40095.mat,0,811.9876439,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4Q0H0B0S0\Waveform40095.mat,5,906.4173071,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4Q0H0B0S0\Waveform40096.mat,0,811.9876439,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4Q0H0B0S0\Waveform40096.mat,5,906.4173071,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4Q0H0B0S0\Waveform40097.mat,0,811.4819617,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4Q0H0B0S0\Waveform40097.mat,5,906.2688471,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4Q0H0B0S0\Waveform40098.mat,0,811.4055958,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4Q0H0B0S0\Waveform40098.mat,5,906.2690498,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4Q0H0B0S0\Waveform40099.mat,0,811.3083588,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4Q0H0B0S0\Waveform40099.mat,5,905.7695316,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4S0B1V0U0\Waveform40100.mat,0,1016.545176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Matlab_Data\Simulated\Sim_Ideal\4\4S0B1V0U0\Waveform40100.mat,5,2659.107573,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Matlab_Data\Simulated\Sim_Ideal\4\4S0B1V0U0\Waveform40101.mat,0,1016.545176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Matlab_Data\Simulated\Sim_Ideal\4\4S0B1V0U0\Waveform40101.mat,5,2659.107573,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Matlab_Data\Simulated\Sim_Ideal\4\4S0B1V0U0\Waveform40102.mat,0,1016.008533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Matlab_Data\Simulated\Sim_Ideal\4\4S0B1V0U0\Waveform40102.mat,5,2659.644269,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Matlab_Data\Simulated\Sim_Ideal\4\4S0B1V0U0\Waveform40103.mat,0,1016.008533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Matlab_Data\Simulated\Sim_Ideal\4\4S0B1V0U0\Waveform40103.mat,5,2659.644269,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Matlab_Data\Simulated\Sim_Ideal\4\4S0B1V0U0\Waveform40104.mat,0,1016.276827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Matlab_Data\Simulated\Sim_Ideal\4\4S0B1V0U0\Waveform40104.mat,5,2659.376006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Matlab_Data\Simulated\Sim_Ideal\4\4U0K0R0Z0\Waveform40105.mat,0,2135.836449,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4U0K0R0Z0\Waveform40105.mat,5,3220.2261,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Matlab_Data\Simulated\Sim_Ideal\4\4U0K0R0Z0\Waveform40106.mat,0,2135.631404,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4U0K0R0Z0\Waveform40106.mat,5,3218.713219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Matlab_Data\Simulated\Sim_Ideal\4\4U0K0R0Z0\Waveform40107.mat,0,2132.463124,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4U0K0R0Z0\Waveform40107.mat,5,3220.916207,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Matlab_Data\Simulated\Sim_Ideal\4\4U0K0R0Z0\Waveform40108.mat,0,2132.463205,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4U0K0R0Z0\Waveform40108.mat,5,3223.599367,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Matlab_Data\Simulated\Sim_Ideal\4\4U0K0R0Z0\Waveform40109.mat,0,2133.943886,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4U0K0R0Z0\Waveform40109.mat,5,3220.400675,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Matlab_Data\Simulated\Sim_Ideal\4\4U0O0J0D0\Waveform40110.mat,0,1926.200186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4U0O0J0D0\Waveform40110.mat,5,3988.750693,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4U0O0J0D0\Waveform40111.mat,0,1926.146157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4U0O0J0D0\Waveform40111.mat,5,3988.644196,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4U0O0J0D0\Waveform40112.mat,0,1922.650533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4U0O0J0D0\Waveform40112.mat,5,3989.562872,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4U0O0J0D0\Waveform40113.mat,0,1919.917304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4U0O0J0D0\Waveform40113.mat,5,3989.636559,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4U0O0J0D0\Waveform40114.mat,0,1922.967259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4U0O0J0D0\Waveform40114.mat,5,3989.051931,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4V0Z0F0B1\Waveform40115.mat,0,1970.143287,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Matlab_Data\Simulated\Sim_Ideal\4\4V0Z0F0B1\Waveform40115.mat,5,1404.020462,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Matlab_Data\Simulated\Sim_Ideal\4\4V0Z0F0B1\Waveform40116.mat,0,1970.143287,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Matlab_Data\Simulated\Sim_Ideal\4\4V0Z0F0B1\Waveform40116.mat,5,1403.752216,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Matlab_Data\Simulated\Sim_Ideal\4\4V0Z0F0B1\Waveform40117.mat,0,1967.309543,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Matlab_Data\Simulated\Sim_Ideal\4\4V0Z0F0B1\Waveform40117.mat,5,1405.985188,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Matlab_Data\Simulated\Sim_Ideal\4\4V0Z0F0B1\Waveform40118.mat,0,1967.079749,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Matlab_Data\Simulated\Sim_Ideal\4\4V0Z0F0B1\Waveform40118.mat,5,1406.509026,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Matlab_Data\Simulated\Sim_Ideal\4\4V0Z0F0B1\Waveform40119.mat,0,1968.650638,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Matlab_Data\Simulated\Sim_Ideal\4\4V0Z0F0B1\Waveform40119.mat,5,1404.912442,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Matlab_Data\Simulated\Sim_Ideal\4\4W0U0J0F0\Waveform40120.mat,0,1590.233925,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4W0U0J0F0\Waveform40120.mat,5,3956.816638,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4W0U0J0F0\Waveform40121.mat,0,1590.192247,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4W0U0J0F0\Waveform40121.mat,5,3957.024276,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4W0U0J0F0\Waveform40122.mat,0,1587.238929,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4W0U0J0F0\Waveform40122.mat,5,3956.232388,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4W0U0J0F0\Waveform40123.mat,0,1584.837364,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4W0U0J0F0\Waveform40123.mat,5,3956.81661,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4W0U0J0F0\Waveform40124.mat,0,1587.492247,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4W0U0J0F0\Waveform40124.mat,5,3957.024276,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4X0R0M0P0\Waveform40125.mat,0,848.7282821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4X0R0M0P0\Waveform40125.mat,5,2131.739932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4X0R0M0P0\Waveform40126.mat,0,848.7781787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4X0R0M0P0\Waveform40126.mat,5,2131.434803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4X0R0M0P0\Waveform40127.mat,0,847.859511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4X0R0M0P0\Waveform40127.mat,5,2132.758523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4X0R0M0P0\Waveform40128.mat,0,846.3659502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4X0R0M0P0\Waveform40128.mat,5,2131.739837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4X0R0M0P0\Waveform40129.mat,0,847.3128407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4X0R0M0P0\Waveform40129.mat,5,2131.434803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4Y0F0V0K0\Waveform40130.mat,0,1943.131061,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4Y0F0V0K0\Waveform40130.mat,5,4138.702878,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matlab_Data\Simulated\Sim_Ideal\4\4Y0F0V0K0\Waveform40131.mat,0,1943.104759,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
